timestamp,timestamp_utc,sequence_number,EMUL_OIL_L_TEMP_PV_VAL0,STAND_OIL_L_TEMP_PV_REAL_VAL0,GEAR_OIL_L_TEMP_PV_REAL_VAL0,EMUL_OIL_L_PR_VAL0,ROD_DIA_MM_VAL0,CAST_NUMBER_MIS_VAL0,STAND_OIL_L_TEMP_SP_VAL0,REELA_ROD_TEMP_VAL0,REELB_ROD_TEMP_VAL0,QUENCH_CW_FLOW_EXIT_VAL0,CAST_WHEEL_RPM_VAL0,EMUL_OIL_L_TEMP_PV_I_VAL0,BAR_TEMP_VAL0,ROD_TEMP_VAL0,QUENCH_CW_FLOW_ENTRY_VAL0,EMULSION_LEVEL_VAL0,GEAR_OIL_L_PR_VAL0,STANDS_OIL_L_PR_VAL0,TUNDISH_TEMP_VAL0,BATH_TEMP_F7_VAL0,BATH_TEMP_F8_VAL0,RM_MOTOR_COOL_WATER__VAL0,FLANGE_CLAMP_A_PRESS_VAL0,FLANGE_CLAMP_B_PRESS_VAL0,ROLL_MILL_AMPS_VAL0,RM_COOL_WATER_FLOW_VAL0,CCW_LEVEL_VAL0,EMULSION_LEVEL_ANALO_VAL0
05:56.6,35:56.6,159980,56.55696106,44.70793152,52.88349915,2.668798447,9.5,858672,55,15.45625877,1,6.900474391,1.84577632,57,570.5189209,-2.5,187.0352492,1382.125977,2.146995544,1.902971268,708.7333984,728.3197021,766.689209,1.296331406,2.03729248,0.5616149902,454.2529297,211.2570801,745,1112.865234
15:56.6,45:56.6,159981,60.51435852,45.35502625,53.0675354,2.581533432,9.5,858672,55,15.46047401,1,6.904893085,1.985559106,61,574.2664795,-2.5,186.3328357,1837.598633,2.13983345,1.901105881,706.6713867,733.1773682,762.5114746,1.308681488,2.010620117,1.188873291,426.4770508,211.2377319,745,1116.883057
25:56.6,55:56.6,159982,60.18908691,45.91213989,53.26913452,2.601499557,9.5,858672,55,15.47087288,1,6.89974324,1.967028856,60,578.8936768,-2.5,185.9411932,1141.063477,2.135717392,1.901968002,704.9416504,742.2593994,757.472168,1.317008972,1.825958252,1.213897705,442.4462891,211.0718384,745,1113.445801
26:07.9,56:07.9,159983,60.15075684,45.92492676,53.26325989,2.633178711,9.5,858672,55,15.46895027,1,6.894720552,1.970050097,60,580.5925293,-2.5,186.8084017,1172.388672,2.137586594,1.897987366,704.8447266,741.9779053,757.7873535,1.293647766,1.82699585,0.9338684082,430.0341797,211.0544434,745,1114.243408
36:07.9,06:07.9,159984,60.3241272,46.42588806,53.45423889,2.609445572,9.5,858672,55,15.46974754,1,6.882322777,1.967834473,60,574.90271,-2.5,185.1823222,1960.649414,2.127082825,1.897886276,700.6904297,746.0909424,753.7565918,1.315341949,2.135498047,1.260894775,469.5410156,211.0455322,745,1119.446045
45:49.7,15:49.7,159985,60.42259216,46.95669556,53.70715332,2.58344841,9.5,858672,55,15.47117043,1,6.843317469,1.971459985,60,579.4991455,-2.5,184.7092994,1069.52832,2.118038177,1.903970718,697.6643066,742.65979,751.1965332,1.304384232,2.01348877,0.3539733887,439.4946289,211.0597534,745,1115.953613
55:49.7,25:49.7,159986,59.75138855,47.32807922,53.94969177,2.636972427,9.5,858672,55,15.47046089,1,6.822908825,1.976898193,60,588.098877,-2.5,185.6405948,1323.786133,2.112937927,1.90335083,696.9196777,735.4161377,750.0307617,1.321306229,2.194061279,1.278656006,413.9135742,210.9144897,745,1111.75
05:28.3,35:28.3,159987,59.76751709,47.72251892,54.17372131,2.632661819,9.5,858672,55,15.47265434,1,6.813499231,1.967028856,60,582.071167,-2.5,184.5933325,1282.602539,2.109664917,1.903032303,699.9125977,730.743042,752.4350586,1.329078674,1.843292236,0.960144043,379.4775391,210.7823486,745,1117.760254
15:28.3,45:28.3,159988,59.78363037,47.96278381,54.36199951,2.642461777,9.5,858672,55,15.47475243,1,6.829648128,1.971258521,60,584.2084961,-2.5,184.5826514,1295.010742,2.100208282,1.906311035,700.5769043,0,0,1.344594955,2.009643555,0.2934875488,440.5541992,210.8059082,745,1108.625488
25:12.4,55:12.4,159989,59.89775085,48.18904114,54.53201294,2.655427933,9.5,858672,55,15.47281456,1,6.836864269,1.974884033,60,584.8215332,-2.5,185.0353291,1159.306641,2.095241547,1.904108047,695.779541,732.8616943,749.6320801,1.297021866,1.903533936,0.4465332031,434.3481445,210.8300781,745,1110.186279
35:12.5,05:12.5,159990,59.83355713,48.44992065,54.72386169,2.622049332,9.5,858672,55,15.47332573,1,6.800306727,1.986968994,60,582.3048096,-2.5,185.1650289,1384.046875,2.084945679,1.906610489,696.7631836,737.4632568,748.4814453,1.325139999,2.148132324,1.203582764,427.8393555,210.8843384,745,1111.354248
44:50.1,14:50.1,159991,59.84381104,48.56924438,54.94273376,2.586381912,9.5,858672,55,15.4700222,1,6.803072385,1.968841553,60,576.5458984,-2.5,184.5363663,1363.535156,2.080369949,1.904905319,701.7897949,741.355835,750.5339355,1.343967438,1.883544922,0.9661254883,437.8295898,210.8048706,745,1108.880859
54:50.1,24:50.1,159992,59.87046814,48.68214417,55.02452087,2.555486679,9.5,858672,55,15.47588539,1,6.828885188,1.965216041,60,575.0455322,-2.5,184.4961848,1312.636719,2.078102112,1.907852173,702.4553223,1114.52063,750.4311523,1.317537308,2.207458496,0.934387207,444.4897461,210.7727051,745,1111.383057
01:52.2,31:52.2,159993,59.95094299,48.76252747,55.07913208,2.62723732,9.5,858672,55,15.47501183,1,6.833844298,1.974884033,60,572.9436035,-2.5,185.117218,1430.476563,2.080516815,1.909934998,697.887207,728.28479,747.9665527,1.319778442,1.956939697,0.0905456543,473.2495117,210.7496948,745,1109.289307
11:52.2,41:52.2,159994,59.92550659,48.84580994,55.27349854,2.57242775,9.5,858672,55,15.4777813,1,6.82653279,2.020001173,60,573.0612793,-2.5,184.9056293,1721.53125,2.067426682,1.906824112,695.2055664,719.2144775,746.4904785,1.295658112,1.875640869,1.272247314,474.7631836,210.8683472,745,1108.226807
20:59.5,50:59.5,159995,59.93572998,48.84555054,55.38148499,2.596956253,9.5,858672,55,15.47591972,1,6.81429396,2.030474901,60,575.7491455,-2.5,184.5414526,1856.445313,2.066335678,1.908338547,700.5512695,711.637085,748.340332,1.26505661,1.839233398,0.886138916,435.1049805,210.7966919,745,1108.708496
30:59.5,00:59.5,159996,60.0411377,48.90159607,55.54963684,2.608760834,9.5,858672,55,15.48314095,1,6.789085151,2.031683445,60,570.5751953,-2.5,185.0017597,1598.301758,2.064510345,1.909549713,702.0146484,703.7264404,749.84375,1.289886475,2.240753174,1.084899902,469.5410156,210.6488037,745,1113.22876
40:10.8,10:10.8,159997,60.16444397,48.98924255,55.68371582,2.596775055,9.5,858672,55,15.4827404,1,6.833621774,2.02382803,60,570.2199707,-2.5,184.3705541,1716.501953,2.058242798,1.914112091,697.8544922,705.7623291,745.5742188,1.323190689,2.082580566,0.119140625,424.5849609,210.7440796,745,1108.545898
50:10.8,20:10.8,159998,60.33439636,49.08459473,55.8737793,2.609922409,9.5,858672,55,15.4857769,1,6.832954201,2.034301758,60,558.774292,-2.5,184.4560033,1723.532227,2.058273315,1.91194725,694.1804199,708.960083,745.4953613,1.315868378,2.302581787,1.314117432,456.4477539,210.8099976,745,1107.228027
59:17.3,29:17.3,159999,60.3808136,49.13850403,55.95498657,2.64683342,9.5,858672,55,15.48394203,1,6.814484695,2.01738286,60,551.8569336,-2.5,184.8974913,1714.797852,2.050985336,1.907314301,698.7600098,719.3746338,747.0678711,1.324268341,1.855438232,0.8929443359,452.2851563,210.8335571,745,1104.734131
09:17.3,39:17.3,160000,60.31799316,49.20513916,56.17974854,2.598751068,9.5,858672,55,15.47419548,1,6.822431987,2.039941311,60,557.3431396,-2.5,184.4275202,1793.321289,2.044921875,1.908306122,704.7175293,729.5006104,747.541748,1.317760468,2.266326904,1.272613525,459.3237305,210.8552856,745,1111.696533
18:33.7,48:33.7,160001,60.2192688,49.27554321,56.28141785,2.600149155,9.5,758674,55,15.48167229,1,6.855143039,2.024633884,60,551.4093018,-2.5,184.4153132,1667.674805,2.050048828,1.910865784,694.2978516,729.4801025,740.4621582,1.322742462,2.195983887,0.2264404297,476.5039063,210.718811,745,1111.79541
28:33.7,58:33.7,160002,60.06285095,49.28211975,56.3368988,2.592906952,9.5,758674,55,15.48074913,1,6.825833428,2.035107374,60,550.8831787,-2.5,184.3563125,1525.287109,2.043998718,1.90933609,696.8691406,729.7650146,743.9179688,1.30780983,2.158294678,1.255401611,480.2124023,210.9996338,745,1105.735107
37:33.1,07:33.1,160003,59.90567017,49.22998047,56.42364502,2.578655243,9.5,758674,55,15.47804451,1,6.811178622,2.039941311,60,546.3930664,-2.5,184.3441055,1610.160156,2.045902252,1.91043663,699.5898438,737.7906494,740.7089844,1.351211548,1.859619141,0.9035339355,478.1689453,210.6846924,745,1102.654541
47:33.1,17:33.1,160004,59.50708008,49.24980164,56.61204529,2.574623108,9.5,758674,55,15.48049355,1,6.839375613,2.031079054,60,545.7322998,-2.5,184.1269219,1403.563477,2.049510956,1.91053009,702.2851563,744.6524658,744.4328613,1.294723511,2.15814209,0.9309997559,487.0996094,210.8725586,745,1108.088379
56:38.3,26:38.3,160005,60.07078552,49.23266602,56.59025574,2.578777313,9.5,758674,55,15.479105,1,6.827677199,2.021209717,60,552.1439209,-2.5,184.6187639,1648.310547,2.031988144,1.915067673,705.1071777,742.0533447,741.4631348,1.303600311,2.02746582,0.1007995605,474.8388672,211.1446533,745,1100.392334
06:38.3,36:38.3,160006,60.05903625,49.19250488,56.6849823,2.586706161,9.5,758674,55,15.48188591,1,6.800656408,2.030071974,60,552.0666504,-2.5,183.3533007,1360.429688,2.03204155,1.915359497,707.3598633,747.8297119,742.784668,1.315143585,1.964599609,1.332489014,473.7792969,211.0053711,745,1106.540527
15:28.3,45:28.3,160007,60.09135437,49.13769531,56.75009155,2.532884598,9.5,758674,55,15.48254967,1,6.790897134,2.029266357,60,561.8083496,-2.5,183.0043828,1197.745117,2.038606644,1.916162491,710.3278809,751.4803467,740.864502,1.330207825,1.750915527,0.9204101563,468.0273438,211.0667725,745,1103.098633
25:28.3,55:28.3,160008,60.17118835,49.19923401,56.88781738,2.592418671,9.5,758674,55,15.48729515,1,6.696197206,2.024029493,60,565.8479004,-2.5,181.0187043,1333.967773,2.025672913,1.917272568,711.8706055,751.6864014,745.0336914,1.320409775,2.188659668,1.18347168,481.953125,211.0844727,745,806.5314941
34:30.8,04:30.8,160009,60.18551636,49.21182251,56.89788818,2.613924026,9.5,758674,55,15.48541832,1,6.732214332,2.041754246,60,561.4699707,-2.5,180.8508575,1530.889648,2.028198242,1.917991638,713.6843262,757.6947021,738.1166992,1.32034111,1.809387207,0.06930541992,472.4926758,211.0947876,745,806.4855957
44:30.8,14:30.8,160010,60.17007446,49.14472961,56.94332886,2.625471115,9.5,758674,55,15.48574638,1,6.671338078,2.028259277,60,570.3969727,-2.5,181.8126706,1851.914063,2.0299263,1.921592712,716.5656738,761.5343018,746.4560547,1.315013885,1.8855896,1.237304688,435.4833984,211.444397,745,805.4714355
53:26.1,23:26.1,160011,60.21748352,49.15812683,57.11851501,2.54296875,9.5,758674,55,15.4858799,1,6.685961095,2.030676365,60,569.769165,-2.5,181.7445146,1220.693359,2.036411285,1.920028687,717.3195801,765.8270264,736.90625,1.335618973,1.715698242,0.9467163086,415.5786133,211.3042603,745,808.2097168
03:26.1,33:26.1,160012,60.17762756,49.15100098,57.1698761,2.596990585,9.5,758674,55,15.48767281,1,6.653567934,2.040948391,60,566.0933838,-2.5,180.5426298,1191.833008,2.035415649,1.923446655,719.9377441,769.5467529,683.3486328,1.359947205,2.217315674,0.9107666016,453.9501953,211.1893311,745,807.9213867
12:28.2,42:28.2,160013,60.17443848,49.17189026,57.16941833,2.572565079,9.5,758674,55,15.48995781,1,6.63884955,2.040142775,60,568.4509277,-2.5,180.1718409,1593.353516,2.023351669,1.920942307,721.949707,772.9815674,661.2583008,1.291240692,1.988342285,0.2425537109,451.3012695,211.114624,745,808.6235352
22:28.3,52:28.3,160014,60.2441864,49.21185303,57.19888306,2.582460403,9.5,758674,55,15.4910183,1,6.597619001,2.039538622,60,577.3227539,-2.5,179.212571,1693.238281,2.026941299,1.922784805,725.4865723,779.3404541,649.5585938,1.336313248,1.881439209,1.193237305,429.2773438,211.2270508,745,808.5007324
31:20.3,01:20.3,160015,60.24298096,49.21139526,57.28382874,2.567642212,9.5,758674,55,15.49172401,1,6.587223943,2.038330078,60,567.0065918,-2.5,180.2115138,1774.785156,2.021196365,1.923559189,727.6550293,781.8052979,662.9389648,1.285558701,1.711334229,1.031982422,435.8618164,211.1848145,745,1040.757568
41:20.3,11:20.3,160016,60.23329163,49.22528076,57.33422852,2.567537308,9.5,758674,55,15.49176598,1,6.575748054,2.030273438,60,593.8934326,-2.5,179.7023785,1349.170898,2.017536163,1.92052269,728.6213379,779.2481689,673.279541,1.315788269,2.050292969,0.3844604492,402.4853516,211.0838013,745,1042.615479
50:20.6,20:20.6,160017,60.27096558,49.21006775,57.27682495,2.544164658,9.5,758674,55,15.49058723,1,6.561601875,2.02987051,60,594.3825684,-2.5,178.1617484,1367.675781,2.020027161,1.918832779,732.0119629,779.5606689,684.583252,1.326421738,1.954437256,0.2937011719,417.6977539,211.242981,745,1043.531006
00:20.6,30:20.6,160018,60.2636261,49.20135498,57.33596802,2.604785919,9.5,758674,55,15.49021339,1,6.572219457,2.036315918,60,597.5682373,-2.5,178.3250175,1604.038086,2.014892578,1.919174194,732.1938477,780.1107178,694.9643555,1.322254181,1.802612305,1.257202148,373.4985352,211.2538452,745,1044.264893
09:13.5,39:13.5,160019,60.32414246,49.28742981,57.2848053,2.546970367,9.5,758674,55,15.48562813,1,6.556801711,2.037927151,60,598.6162109,-2.5,178.234482,1400.451172,2.020820618,1.922691345,731.3295898,781.5369873,711.0544434,1.320583344,1.653778076,0.4954223633,391.2084961,211.0964355,745,1045.717529
25:58.9,55:58.9,160020,59.73880005,48.65489197,56.83912659,2.613397598,9.5,758674,55,15.46764183,1,6.518209663,1.531365991,60,529.486084,-2.5,178.7517553,1421.513672,2.025903702,1.919305801,720.6210938,783.7044678,706.7253418,1.320095062,2.14831543,-0.06781005859,605.7714844,211.3182983,745,1048.157959
27:17.6,57:17.6,160021,59.56178284,48.5544281,56.81973267,2.568996429,9.5,758674,55,15.47036552,1,6.530766384,1.535998583,60,535.7110596,-2.5,178.1266531,1638.793945,2.036169052,1.91771698,720.592041,783.3826904,705.6298828,1.26294136,2.027191162,-0.03637695313,514.7241211,211.3152466,745,1048.047119
37:17.6,07:17.6,160022,59.75241089,47.86727905,56.56959534,2.55065155,9.5,758674,55,15.47558022,1,6.547837166,1.910833716,60,591.9783936,-2.5,178.8702653,1897.734375,2.036155701,1.916635513,726.9992676,784.2655029,699.7939453,1.32069397,2.081359863,0.7486877441,393.3276367,211.2601929,745,1050.709961
47:17.6,17:17.6,160023,60.48254395,47.86837769,56.54592896,2.578271866,9.5,758674,55,15.47656441,1,6.536901693,1.90902102,60,588.7720947,-2.5,178.6566421,1663.216797,2.044168472,1.918136597,728.5725098,786.8033447,701.3605957,1.34973526,2.134033203,1.193115234,422.7685547,211.430542,745,1049.738037
47:41.0,17:41.0,160024,60.48591614,47.86715698,56.56689453,2.56744957,9.5,758674,55,15.48429298,1,6.548091479,1.910430908,60,587.2501221,-2.5,179.2741149,1413.097656,2.044023514,1.916456223,728.4467773,787.2254639,700.6315918,1.315797806,2.080413818,0.9786682129,432.2290039,211.4967651,745,1051.719482
12:08.4,42:08.4,160025,58.51074219,47.26037598,56.06291199,2.614807129,9.5,758674,55,15.48659706,1,6.506511249,1.540026903,59,536.4186401,-2.5,178.2441459,1247.793945,2.055328369,1.920463562,720.4838867,792.442749,703.8779297,1.42464447,1.833251953,1.013824463,577.3901367,211.0703125,745,1051.909912
22:08.4,52:08.4,160026,58.60525513,46.84661865,55.91383362,2.615730286,9.5,758674,55,15.47403526,1,6.541383965,1.926946998,59,590.8806152,-2.5,178.5645807,1681.628906,2.055953979,1.917081833,725.4821777,796.8341064,705.3032227,1.320051193,2.092803955,1.167999268,409.9023438,211.1524048,745,1052.297607
32:08.4,02:08.4,160027,59.25805664,46.80181885,55.83731079,2.630548477,9.5,758674,55,15.47315788,1,6.537982524,1.924530029,59,589.7122803,-2.5,178.7614192,1303.663086,2.064201355,1.917203903,726.2807617,801.3929443,711.9848633,1.293931961,2.136749268,1.188201904,402.7880859,211.2416382,745,1051.434082
32:16.2,02:16.2,160028,59.24530029,46.79174805,55.83226013,2.580722809,9.5,758674,55,15.47373009,1,6.520848164,1.923925757,59,589.1005859,-2.5,178.9491024,1577.116211,2.063802719,1.914014816,725.9912109,801.317749,712.2163086,1.280879974,2.144256592,1.037750244,405.4370117,211.2265625,745,1051.325439
42:16.2,12:16.2,160029,60.03912354,46.95635986,55.8339386,2.524681091,9.5,758674,55,15.47191811,1,6.530480281,1.921911597,60,585.5649414,-2.5,178.1398774,1501.889648,2.060184479,1.916250229,727.0126953,810.0157471,743.489502,1.336008072,2.214233398,0.9911193848,389.9975586,211.3303833,745,1053.734619
52:16.2,22:16.2,160030,59.73699951,47.23013306,55.83204651,2.585289001,9.5,758674,55,15.47191811,1,6.52822325,1.924731493,60,584.6948242,-2.5,178.4018201,1400.410156,2.06247139,1.916130066,727.1501465,820.6048584,742.2695313,1.305932999,2.191650391,0.3534240723,433.0615234,211.0644531,745,1053.485107
52:24.0,22:24.0,160031,59.80982971,47.24258423,55.88787842,2.549871445,9.5,758674,55,15.47495461,1,6.514394963,1.926141381,60,583.7385254,-2.5,178.2517753,892.8789063,2.062103271,1.91734314,727.3752441,820.9071045,743.0712891,1.337835312,2.138549805,0.3660583496,422.9956055,211.059021,745,1055.522949
02:24.0,32:24.0,160032,60.24311829,47.48522949,55.83963013,2.555521011,9.5,758674,55,15.47290993,1,6.4855304,1.922113061,60,587.7044678,-2.5,177.6922859,1812.876953,2.060909271,1.922578812,728.9980469,826.1800537,742.7209473,1.323505402,2.218658447,1.240112305,410.7348633,211.1193237,745,1052.760254
12:22.8,42:22.8,160033,60.21638489,47.65202332,55.84263611,2.579120636,9.5,758674,55,15.47296333,1,6.484894616,1.923321486,60,589.3533936,-2.5,178.3377332,1321.270508,2.057954788,1.921915054,728.9338379,827.324585,740.4638672,1.313611984,1.768341064,0.957244873,383.3374023,211.0413208,745,1056.008301
47:20.9,17:20.9,160034,58.39872742,46.81930542,55.03222656,2.595264435,9.5,758674,55,15.43261147,1,6.472242528,1.540631056,58,553.1258545,-2.5,178.2538098,1742.360352,2.086341858,1.924213409,719.7421875,846.8485107,748.4089355,1.313419342,2.183197021,1.052307129,562.4804688,210.97052,745,1052.830566
57:20.9,27:20.9,160035,58.23814392,46.22305298,54.63313293,2.598602295,9.5,758674,55,15.46386909,1,6.497260602,1.925939918,58,585.6347656,-2.5,178.8387304,1516.22168,2.095872879,1.927272797,726.5859375,852.7186279,743.8566895,1.342882156,2.17364502,1.288482666,413.8378906,211.5792847,745,1054.539795
07:20.9,37:20.9,160036,58.76832581,46.14871216,54.69674683,2.567605972,9.5,758674,55,15.47493553,1,6.488455003,1.925939918,59,582.2443848,-2.5,177.5569912,1302.045898,2.093828201,1.92580986,703.9611816,799.7418213,740.2141113,1.339805603,1.862365723,1.208282471,437.6025391,211.7503052,745,1051.892334
08:13.4,38:13.4,160037,58.92012024,46.19198608,54.6631012,2.575866699,9.5,758674,55,15.4762516,1,6.495639355,1.938226342,59,580.2658691,-2.5,177.8642018,1320.146484,2.091295242,1.926017761,700.7739258,795.0128174,740.416748,1.35874176,1.846832275,1.110992432,432.0776367,211.5687866,745,1053.466797
18:13.4,48:13.4,160038,59.89538574,46.35667419,54.6635437,2.585737228,9.5,758674,55,15.47931862,1,6.476979114,1.931378126,60,582.4901123,-2.5,178.5035455,2019.09668,2.084423065,1.926168442,692.3466797,778.8155518,737.6235352,1.334730148,2.106323242,0.8164978027,428.3691406,211.4085693,745,1052.399902
28:10.9,58:10.9,160039,59.58813477,46.63674927,54.72612,2.527402878,9.5,758674,55,15.480196,1,6.409649659,1.939434767,60,580.3994141,-2.5,177.4669643,1700.65625,2.089929581,1.924953461,695.6081543,777.5008545,736.3349609,1.314714432,2.070343018,0.4303588867,443.8085938,211.1386719,745,1051.756348
38:10.9,08:10.9,160040,60.197052,46.89025879,54.78352356,2.564418793,9.5,758674,55,15.4780674,1,6.467887412,1.93762207,60,580.2797852,-2.5,177.5625861,1688.825195,2.092765808,1.92914772,702.3952637,786.2615967,736.9143066,1.344648361,2.050811768,1.209503174,428.671875,211.4206543,745,1054.293945
48:00.4,18:00.4,160041,60.47994995,47.20617676,54.9138031,2.571624756,9.5,758674,55,15.47495079,1,6.456761204,1.925738573,60,577.505127,-2.5,177.467473,1703.428711,2.088533401,1.927812576,705.0029297,800.2427979,738.1516113,1.359119415,1.862915039,1.048400879,421.1791992,211.2105103,745,1053.400635
58:00.4,28:00.4,160042,60.38427734,47.49009705,54.94560242,2.614679337,9.5,758674,55,15.4766674,1,6.456856571,1.925738573,60,577.7607422,-2.5,177.7736662,1732.257813,2.085079193,1.929450989,695.8427734,806.008667,737.5859375,1.357801437,2.118011475,0.7553710938,422.9956055,211.5065918,745,1055.414795
08:00.4,38:00.4,160043,60.37213135,47.64411926,54.99252319,2.59274292,9.5,758674,55,15.47263527,1,6.443377965,1.929363966,60,580.1586914,-2.5,177.323023,1811.22168,2.086799622,1.928701401,690.704834,804.6317139,736.8588867,1.328485489,2.050354004,0.3684997559,425.4931641,210.890564,745,1054.306152
18:00.4,48:00.4,160044,60.45928955,47.79399109,55.06036377,2.567293167,9.5,758674,55,15.47335243,1,6.446779405,1.934802294,60,576.935791,-2.5,177.9893239,1938.912109,2.078533173,1.93126297,695.6196289,805.2557373,736.9462891,1.333250046,2.203155518,1.206542969,422.6928711,211.2733765,745,1052.377197
27:51.7,57:51.7,160045,60.0184021,47.89439392,55.10565186,2.564374924,9.5,758674,55,15.47669029,1,6.479999085,1.930371046,60,578.9990234,-2.5,177.6124316,1923.753906,2.079881668,1.932172775,701.536377,808.5684814,738.0476074,1.344537735,1.97064209,1.020202637,407.5561523,211.3093872,745,1053.190918
37:51.7,07:51.7,160046,59.93960571,47.97355652,55.13088989,2.55490303,9.5,758674,55,15.47297859,1,6.452978293,1.926342726,60,579.4140625,-2.5,177.7095792,992.7402344,2.080821991,1.931030273,705.3935547,818.4212646,740.1723633,1.313386917,2.194732666,1.209503174,424.4335938,211.3919678,745,1053.452881
47:49.4,17:49.4,160047,59.92384338,48.0103302,55.22111511,2.618013382,9.5,758674,55,15.47466469,1,6.450594105,1.928155541,60,580.7158203,-2.5,177.4272914,1527.914063,2.082323074,1.931501389,698.1433105,827.1507568,740.0354004,1.323043823,1.996704102,0.3530273438,438.2080078,211.194397,745,1051.669922
57:49.4,27:49.4,160048,59.85501099,48.08283997,55.24029541,2.583820343,9.5,758674,55,15.47258568,1,6.430121882,1.929766893,60,582.4291992,-2.5,177.1806075,1807.341797,2.077285767,1.932161331,699.1408691,826.7701416,736.9445801,1.316789627,2.184875488,1.202087402,413.6865234,211.1407471,745,1051.718018
07:37.2,37:37.2,160049,59.8719635,48.14904785,55.25018311,2.592338562,9.5,758674,55,15.47294044,1,6.427737695,1.935406446,60,590.0439453,-2.5,177.3031865,1777.936523,2.077234268,1.931699753,699.7595215,834.7510986,738.2927246,1.307621002,1.844818115,0.9313964844,389.4677734,210.973938,745,1053.448242
17:37.2,47:37.2,160050,59.85723877,48.13749695,55.31781006,2.568250656,9.5,758674,55,15.47402,1,6.431615973,1.925335646,60,589.9910889,-2.5,177.4603522,1770.395508,2.079677582,1.930210114,693.6708984,834.9903564,736.9611816,1.331811905,2.13269043,1.13684082,405.8154297,210.7144165,745,1053.936768
27:37.2,57:37.2,160051,59.85719299,48.13896179,55.32414246,2.561790466,9.5,758674,55,15.47562599,1,6.458191716,1.929968238,60,592.401001,-2.5,176.8072755,1484.462891,2.075475693,1.92757225,694.7888184,831.8504639,737.5236816,1.307441711,1.969360352,0.2012023926,408.1616211,211.0419922,745,1051.965576
29:03.8,59:03.8,160052,59.85595703,48.13693237,55.27137756,2.576087952,9.5,758674,55,15.47388268,1,6.4652807,1.93057251,60,592.7224121,-2.5,176.5529622,1776.405273,2.077072144,1.926464081,696.0129395,830.7720947,737.4035645,1.329166412,1.955505371,0.4901733398,411.7944336,210.9451904,745,1053.309326
39:03.7,09:03.7,160053,59.82958984,48.0579071,55.27137756,2.572761536,9.5,758674,55,15.47326851,1,6.431997443,1.925134301,60,596.3016357,-2.5,177.5040941,1706.787109,2.076503754,1.930734634,699.9091797,829.7689209,740.3156738,1.333133698,2.023040771,1.047515869,410.4321289,211.1224976,745,1053.537598
49:03.8,19:03.8,160054,60.11515808,48.04063416,55.30397034,2.556964874,9.5,758674,55,15.47294044,1,6.447160875,1.924530029,60,593.7045898,-2.5,176.6094198,1861.658203,2.080316544,1.932899475,706.5153809,831.9505615,742.9968262,1.331281662,1.883422852,1.16619873,416.7138672,210.9315796,745,1053.264648
50:19.2,20:19.2,160055,60.22273254,48.02993774,55.29649353,2.542596817,9.5,758674,55,15.47230339,1,6.427992008,1.930371046,60,595.8725586,-2.5,177.009709,1477.274414,2.079618454,1.924825668,706.1630859,832.6773682,744.0217285,1.313625336,1.820709229,0.9671630859,390.2246094,210.8265381,745,1052.894775
00:19.2,30:19.2,160056,60.24699402,48.0098114,55.2749939,2.552467346,9.5,758674,55,15.47364998,1,6.412065636,1.929766893,60,585.7687988,-2.5,176.9832604,1203.626953,2.085548401,1.931106567,698.045166,834.9249268,740.826416,1.332307816,2.094360352,0.8395690918,415.6542969,210.826355,745,1052.790771
10:18.9,40:18.9,160057,60.26567078,48.08441162,55.32543945,2.550214767,9.5,758674,55,15.47403526,1,6.425130983,1.93258667,60,585.5939941,-2.5,176.6694377,1459.394531,2.080728531,1.933734894,691.4008789,828.9049072,738.4758301,1.317842484,2.074920654,0.463104248,409.5239258,210.8131714,745,1052.278076
20:18.9,50:18.9,160058,60.29330444,48.14892578,55.35806274,2.57882309,9.5,758674,55,15.47103691,1,6.438387065,1.927349806,60,586.4195557,-2.5,176.7381023,1779.234375,2.088504791,1.932899475,694.9458008,822.0091553,740.1323242,1.306062698,2.113739014,1.172332764,412.1728516,210.742981,745,1052.79834
30:07.7,00:07.7,160059,60.42024231,48.20626831,55.33355713,2.56621933,9.5,758674,55,15.47236824,1,6.403228247,1.928155541,60,585.2583008,-2.5,176.0718014,1355.191406,2.076435089,1.92934227,698.0678711,816.239624,741.4921875,1.308803558,1.828491211,0.915435791,393.7817383,210.7119141,745,1052.859375
40:07.7,10:07.7,160060,60.35646057,48.22697449,55.32949829,2.597389221,9.5,758674,55,15.47643089,1,6.455203535,1.928759813,60,575.7938232,-2.5,176.0011023,1506.826172,2.074666977,1.932483673,707.7294922,820.6126709,746.1179199,1.346422195,2.177337646,1.270812988,432.0019531,210.8626709,745,1053.473877
49:53.5,19:53.5,160061,60.23005676,48.20721436,55.41705322,2.547626495,9.5,758674,55,15.4791317,1,6.41877315,1.978308082,60,594.8631592,-2.5,176.3301837,1720.180664,2.079875946,1.933275223,702.6850586,830.2752686,744.2814941,1.329200745,2.044372559,0.3766174316,382.5805664,210.878479,745,1053.510742
59:53.5,29:53.5,160062,60.24719238,48.20118713,55.36798096,2.560441971,9.5,758674,55,15.48072243,1,6.418804939,1.983142138,60,594.0316162,-2.5,176.5672038,1696.567383,2.077495575,1.931312561,696.0852051,835.5609131,738.5505371,1.321912766,2.030578613,1.129669189,399.609375,210.9321899,745,1050.203857
