,Date,,Batch No,Diameter,Material,Coil,UTS,Elongation,Conductivity,Grade,Material,Total order quantity,
,02.11.2024,,858582,10,W000000,11,10.6,12,61.5,WE10,WE100095,"2,075.00",
,02.11.2024,,858582,10,W000000,12,10.7,15.2,61.5,WE10,WE100095,"2,083.00",
,02.11.2024,,858582,10,W000000,13,10.5,12.8,61.6,WE10,WE100095,"2,054.00",
,02.11.2024,,858582,10,W000000,14,10.2,13.2,61.4,WE20,WE200095,"2,065.00",
,02.11.2024,,858582,10,W000000,15,9.9,17.2,61.4,WE20,WE200095,"2,054.00",
,02.11.2024,,858582,10,W000000,2,10.8,12.6,61.3,WE20,WE200095,"2,071.00",
,02.11.2024,,858582,10,W000000,3,10.8,13.6,61.3,WE20,WE200095,"2,068.00",
,02.11.2024,,858582,10,W000000,4,10,16.2,61.3,WE20,WE200095,"2,054.00",
,02.11.2024,,858582,10,W000000,5,9.9,19.1,61.2,WE20,WE200095,"2,066.00",
,02.11.2024,,858582,10,W000000,6,10.1,14.1,61.2,WE20,WE200095,"2,055.00",
,02.11.2024,,858582,10,W000000,7,10.2,16.4,61.2,WE20,WE200095,"2,077.00",
,02.11.2024,,858582,10,W000000,8,9.9,16,61.2,WE20,WE200095,"2,085.00",
,02.11.2024,,858582,10,W000000,9,10.8,12,61.6,WE10,WE100095,"2,090.00",
,02.11.2024,,858586,10,W000000,1,11,14.7,61.3,WE20,WE200095,"2,064.00",
,02.11.2024,,858586,10,W000000,2,11.2,13.5,61.3,WE20,WE200095,"2,076.00",
,02.11.2024,,858586,10,W000000,3,10.9,12.3,61.3,WE20,WE200095,"2,058.00",
,02.11.2024,,858586,10,W000000,4,11.2,14.2,61.3,WE20,WE200095,"2,074.00",
,02.11.2024,,858586,10,W000000,5,11,13.8,61.3,WE20,WE200095,"2,071.00",
,03.11.2024,,558525,10,W000000,12,10.8,10.2,61.2,WE20,WE200095,"2,081.00",
,03.11.2024,,558525,10,W000000,13,10.9,12.2,61.2,WE20,WE200095,"2,086.00",
,03.11.2024,,558525,10,W000000,14,10.8,13.2,61.2,WE20,WE200095,"2,063.00",
,03.11.2024,,558525,10,W000000,15,10.8,12.7,61.1,WE20,WE200095,"2,091.00",
,03.11.2024,,558525,10,W000000,16,11.1,12,61.1,WE20,WE200095,"2,063.00",
,03.11.2024,,558525,10,W000000,17,11.3,11,61.2,WE20,WE200095,"2,095.00",
,03.11.2024,,558529,10,W000000,1,12.1,9.4,61.2,WE20,WE200095,"2,103.00",
,03.11.2024,,558529,10,W000000,10,11,11.4,61.1,WE20,WE200095,"2,060.00",
,03.11.2024,,558529,10,W000000,11,10.9,12.9,61.2,WE20,WE200095,"2,041.00",
,03.11.2024,,558529,10,W000000,12,10.8,10.2,61.2,WE20,WE200095,"2,067.00",
,03.11.2024,,558529,10,W000000,13,10.8,11.5,61.1,WE20,WE200095,"2,099.00",
,03.11.2024,,558529,10,W000000,14,11.4,10.7,61.1,WE20,WE200095,"2,072.00",
,03.11.2024,,558529,10,W000000,15,11.4,12.8,61.1,WE20,WE200095,"2,100.00",
,03.11.2024,,558529,10,W000000,2,12.2,8.9,61.2,WE20,WE200095,"2,086.00",
,03.11.2024,,558529,10,W000000,3,11.6,10.1,61,WE20,WE200095,"2,103.00",
,03.11.2024,,558529,10,W000000,4,11.5,10.6,61,WE20,WE200095,"2,082.00",
,03.11.2024,,558529,10,W000000,5,11.5,10.1,61.1,WE20,WE200095,"2,096.00",
,03.11.2024,,558529,10,W000000,6,11.8,10.2,61.1,WE20,WE200095,"2,072.00",
,03.11.2024,,558529,10,W000000,7,10.3,16,61,WF20,WF200095,"1,197.00",
,03.11.2024,,558529,10,W000000,8,11.2,11,61,WE20,WE200095,"2,062.00",
,03.11.2024,,558529,10,W000000,9,11.2,10.9,61.1,WE20,WE200095,"2,097.00",
,03.11.2024,,558533,10,W000000,1,11.1,9.6,61.1,WE20,WE200095,"2,081.00",
,03.11.2024,,558533,10,W000000,2,10.5,10.4,61.1,WE20,WE200095,"2,100.00",
,03.11.2024,,558533,10,W000000,3,10.6,10,61.1,WE20,WE200095,"2,076.00",
,03.11.2024,,558533,10,W000000,4,11.6,12.3,61.1,WE20,WE200095,"2,099.00",
,03.11.2024,,558533,10,W000000,5,11.4,10.3,61.1,WE20,WE200095,"2,075.00",
,03.11.2024,,558533,10,W000000,6,11.4,11.8,61.1,WE20,WE200095,"2,099.00",
,03.11.2024,,558533,10,W000000,7,11.5,13,61.1,WE20,WE200095,"2,075.00",
,03.11.2024,,558533,10,W000000,8,12.1,10.2,61.1,WE20,WE200095,"2,100.00",
,03.11.2024,,558533,10,W000000,9,11.9,9.1,61.1,WE20,WE200095,"2,078.00",
,03.11.2024,,658527,10,W000000,1,11.3,12.4,61.3,WE20,WE200095,"2,055.00",
,03.11.2024,,658527,10,W000000,10,11.3,11.8,61.3,WE20,WE200095,"2,062.00",
,03.11.2024,,658527,10,W000000,11,10.8,14,61.2,WE20,WE200095,"2,091.00",
,03.11.2024,,658527,10,W000000,12,10.9,13.2,61.2,WE20,WE200095,"2,059.00",
,03.11.2024,,658527,10,W000000,13,10.9,13.7,61.4,WE20,WE200095,"2,087.00",
,03.11.2024,,658527,10,W000000,14,12.1,10.7,61.4,WE20,WE200095,"2,068.00",
,03.11.2024,,658527,10,W000000,2,11.2,14.4,61.3,WE20,WE200095,"2,089.00",
,03.11.2024,,658527,10,W000000,3,11,14,61.3,WE20,WE200095,"2,087.00",
,03.11.2024,,658527,10,W000000,4,11.1,13.4,61.3,WF20,WF200095,"1,230.00",
,03.11.2024,,658527,10,W000000,5,11.2,15.2,61.3,WE20,WE200095,"2,085.00",
,03.11.2024,,658527,10,W000000,6,10.7,15.6,61.3,WE20,WE200095,"2,056.00",
,03.11.2024,,658527,10,W000000,7,11.4,12.2,61.3,WE20,WE200095,"1,468.00",
,03.11.2024,,658527,10,W000000,8,11.9,11.7,61.3,WE20,WE200095,"2,196.00",
,03.11.2024,,658527,10,W000000,9,11,12.2,61.3,WE20,WE200095,"2,096.00",
,03.11.2024,,658531,10,W000000,1,11,12.1,61.1,WE20,WE200095,"1,712.00",
,03.11.2024,,658531,10,W000000,10,11,10.4,61.2,WE20,WE200095,"2,078.00",
,03.11.2024,,658531,10,W000000,11,10.6,8.4,61.3,WE20,WE200095,"2,099.00",
,03.11.2024,,658531,10,W000000,12,11.5,10,61.3,WE20,WE200095,"2,073.00",
,03.11.2024,,658531,10,W000000,13,11.3,8.8,61.2,WE20,WE200095,"2,096.00",
,03.11.2024,,658531,10,W000000,14,10.8,11.6,61.2,WE20,WE200095,"2,077.00",
,03.11.2024,,658531,10,W000000,15,11.6,8,61.2,WE20,WE200095,"2,077.00",
,03.11.2024,,658531,10,W000000,16,10.8,11.2,61.2,WE20,WE200095,"2,102.00",
,03.11.2024,,658531,10,W000000,17,10.6,11.2,61.2,WE20,WE200095,"2,071.00",
,03.11.2024,,658531,10,W000000,18,10.5,11.6,61.2,WE20,WE200095,"2,100.00",
,03.11.2024,,658531,10,W000000,19,11.2,9.2,61.2,WE20,WE200095,"2,080.00",
,03.11.2024,,658531,10,W000000,2,11.1,11.7,61.1,WE20,WE200095,"2,090.00",
,03.11.2024,,658531,10,W000000,20,10.9,9.2,61.2,WE20,WE200095,"2,096.00",
,03.11.2024,,658531,10,W000000,3,10.5,12.9,61.2,WE20,WE200095,"2,070.00",
,03.11.2024,,658531,10,W000000,4,10.9,12,61.2,WF20,WF200095,"1,249.00",
,03.11.2024,,658531,10,W000000,5,10.5,10.4,61.2,WE20,WE200095,"2,068.00",
,03.11.2024,,658531,10,W000000,6,10.7,10.4,61.2,WE20,WE200095,"2,100.00",
,03.11.2024,,658531,10,W000000,7,10.7,8.8,61.3,WE20,WE200095,"2,072.00",
,03.11.2024,,658531,10,W000000,8,10.8,8.8,61.3,WE20,WE200095,"2,103.00",
,03.11.2024,,658531,10,W000000,9,10.7,10.8,61.2,WE20,WE200095,"2,100.00",
,03.11.2024,,758588,10,W000000,1,11.6,11,61,WE20,WE200095,"2,079.00",
,03.11.2024,,758588,10,W000000,10,10.7,15.3,61,WE20,WE200095,"2,070.00",
,03.11.2024,,758588,10,W000000,11,10.6,15.2,61.1,WE20,WE200095,"2,077.00",
,03.11.2024,,758588,10,W000000,12,10.6,14.2,61.1,WE20,WE200095,"2,069.00",
,03.11.2024,,758588,10,W000000,13,10.8,16.2,61,WE20,WE200095,"2,086.00",
,03.11.2024,,758588,10,W000000,14,10.9,14.3,61,WE20,WE200095,"1,925.00",
,03.11.2024,,758588,10,W000000,2,11.3,13.6,61,WE20,WE200095,"2,096.00",
,03.11.2024,,758588,10,W000000,3,11,13.3,61.1,WE20,WE200095,"2,077.00",
,03.11.2024,,758588,10,W000000,4,11.3,9.9,61.1,WE20,WE200095,"2,093.00",
,03.11.2024,,758588,10,W000000,5,11.1,13.5,61.1,WE20,WE200095,"2,077.00",
,03.11.2024,,758588,10,W000000,6,11.1,12.2,61.1,WE20,WE200095,"2,081.00",
,03.11.2024,,758588,10,W000000,7,11.5,12.6,61.2,WE20,WE200095,"2,115.00",
,03.11.2024,,758588,10,W000000,8,10.7,13.4,61.2,WE20,WE200095,"2,086.00",
,03.11.2024,,758588,10,W000000,9,10.4,14.7,61,WE20,WE200095,"2,090.00",
,03.11.2024,,758592,10,W000000,1,10.2,14,61.3,WE20,WE200095,"2,067.00",
,03.11.2024,,758592,10,W000000,10,9.9,14,61.3,WE20,WE200095,"2,082.00",
,03.11.2024,,758592,10,W000000,11,10.4,12,61.3,WE20,WE200095,"2,070.00",
,03.11.2024,,758592,10,W000000,12,10.5,14,61.3,WE20,WE200095,"2,085.00",
,03.11.2024,,758592,10,W000000,13,10.5,13.2,61.3,WE20,WE200095,"2,069.00",
,03.11.2024,,758592,10,W000000,2,10.6,14.4,61.3,WE20,WE200095,"2,076.00",
,03.11.2024,,758592,10,W000000,3,10.4,14,61.2,WE20,WE200095,"2,062.00",
,03.11.2024,,758592,10,W000000,4,10,16.4,61.2,WE20,WE200095,"2,079.00",
,03.11.2024,,758592,10,W000000,5,9.9,14,61.3,WE20,WE200095,"2,077.00",
,03.11.2024,,758592,10,W000000,6,10,14.8,61.3,WE20,WE200095,"2,084.00",
,03.11.2024,,758592,10,W000000,7,9.8,14,61.3,WE20,WE200095,"2,069.00",
,03.11.2024,,758592,10,W000000,8,10,13.6,61.3,WE20,WE200095,"2,080.00",
,03.11.2024,,758592,10,W000000,9,10.3,10.8,61.3,WE20,WE200095,"2,062.00",
,03.11.2024,,858586,10,W000000,10,11.1,14.5,61.3,WE20,WE200095,"2,093.00",
,03.11.2024,,858586,10,W000000,11,11.3,12.5,61.3,WE20,WE200095,"2,073.00",
,03.11.2024,,858586,10,W000000,12,11.3,14.4,61.4,WE20,WE200095,"2,097.00",
,03.11.2024,,858586,10,W000000,13,11.3,13.9,61.4,WE20,WE200095,"2,075.00",
,03.11.2024,,858586,10,W000000,14,11.4,13.4,61.4,WE20,WE200095,"2,091.00",
,03.11.2024,,858586,10,W000000,15,11.4,14.5,61.4,WE20,WE200095,"1,795.00",
,03.11.2024,,858586,10,W000000,16,11.6,12.4,61.4,WE20,WE200095,"2,077.00",
,03.11.2024,,858586,10,W000000,17,11.3,10.3,61.4,WE20,WE200095,"2,082.00",
,03.11.2024,,858586,10,W000000,18,11.2,13.6,61.4,WE20,WE200095,"2,095.00",
,03.11.2024,,858586,10,W000000,6,10.9,13,61.3,WE20,WE200095,"2,076.00",
,03.11.2024,,858586,10,W000000,7,11.1,15,61.3,WE20,WE200095,"2,067.00",
,03.11.2024,,858586,10,W000000,8,11,12.5,61.4,WE20,WE200095,"2,077.00",
,03.11.2024,,858586,10,W000000,9,11,15.4,61.4,WE20,WE200095,"2,070.00",
,03.11.2024,,858590,10,W000000,1,11.4,11.9,61.2,WE20,WE200095,"2,110.00",
,03.11.2024,,858590,10,W000000,10,10.7,15.4,61.1,WE20,WE200095,"2,070.00",
,03.11.2024,,858590,10,W000000,11,10.6,16.5,61.2,WE20,WE200095,"2,059.00",
,03.11.2024,,858590,10,W000000,12,10.7,17.3,61.2,WE20,WE200095,"2,081.00",
,03.11.2024,,858590,10,W000000,13,9.8,16,61.1,WE20,WE200095,"2,059.00",
,03.11.2024,,858590,10,W000000,14,10.5,13.6,61.1,WE20,WE200095,"2,078.00",
,03.11.2024,,858590,10,W000000,15,10.4,12.4,61.3,WE20,WE200095,"2,082.00",
,03.11.2024,,858590,10,W000000,16,10.3,13.6,61.3,WE20,WE200095,"2,068.00",
,03.11.2024,,858590,10,W000000,17,10.2,14,61.3,WE20,WE200095,"2,083.00",
,03.11.2024,,858590,10,W000000,2,11.5,11.7,61.2,WE20,WE200095,"2,070.00",
,03.11.2024,,858590,10,W000000,3,10.9,14.1,61.2,WE20,WE200095,"2,070.00",
,03.11.2024,,858590,10,W000000,4,11.1,14.4,61.2,WE20,WE200095,"2,057.00",
,03.11.2024,,858590,10,W000000,5,10.8,9.2,61.3,WE20,WE200095,"2,074.00",
,03.11.2024,,858590,10,W000000,6,10.6,14.7,61.3,WE20,WE200095,"2,074.00",
,03.11.2024,,858590,10,W000000,7,10.5,11.8,61.2,WE20,WE200095,"2,056.00",
,03.11.2024,,858590,10,W000000,8,10.6,15.7,61.2,WE20,WE200095,"2,073.00",
,03.11.2024,,858590,10,W000000,9,11,16.4,61.1,WE20,WE200095,"2,060.00",
,03.11.2024,,858594,10,W000000,1,10.1,12.8,61.1,WE20,WE200095,"2,077.00",
,03.11.2024,,858594,10,W000000,2,11.2,13.6,61.1,WE20,WE200095,"2,066.00",
,03.11.2024,,858594,10,W000000,3,10.9,14,61.4,WE20,WE200095,"2,079.00",
,03.11.2024,,858594,10,W000000,4,10.4,14.6,61.4,WE20,WE200095,"1,800.00",
,03.11.2024,,858594,10,W000000,5,10.3,15.1,61.4,WE20,WE200095,"2,070.00",
,03.11.2024,,858594,10,W000000,6,10.3,16.4,61.4,WE20,WE200095,"2,078.00",
,04.11.2024,,558533,10,W000000,10,11.4,10.7,61.1,WE20,WE200095,"2,101.00",
,04.11.2024,,558533,10,W000000,11,11.5,10.2,61.1,WE20,WE200095,"2,073.00",
,04.11.2024,,558533,10,W000000,12,11.3,10.2,61.1,WE20,WE200095,"2,067.00",
,04.11.2024,,558533,10,W000000,13,11.5,11.1,61,WE20,WE200095,"2,185.00",
,04.11.2024,,558533,10,W000000,14,11.4,9.4,61,WE20,WE200095,"2,074.00",
,04.11.2024,,558533,10,W000000,15,11.3,10.1,61,WE20,WE200095,"2,100.00",
,04.11.2024,,558537,10,W000000,1,13,7.5,61.1,WE20,WE200095,"2,070.00",
,04.11.2024,,558537,10,W000000,10,12.8,6.7,61.5,WE10,WE100095,"2,093.00",
,04.11.2024,,558537,10,W000000,11,11.6,6.8,61.4,WE20,WE200095,"2,076.00",
,04.11.2024,,558537,10,W000000,12,11.9,5.2,61.4,WE20,WE200095,"2,097.00",
,04.11.2024,,558537,10,W000000,13,12.2,6.2,61.4,WE20,WE200095,"2,083.00",
,04.11.2024,,558537,10,W000000,14,12.3,4.8,61.4,WE20,WE200095,"2,089.00",
,04.11.2024,,558537,10,W000000,2,13,7,61.1,WE20,WE200095,"2,089.00",
,04.11.2024,,558537,10,W000000,3,11.3,12,61.3,WE20,WE200095,"2,068.00",
,04.11.2024,,558537,10,W000000,4,11.6,11.8,61.3,WE20,WE200095,"2,094.00",
,04.11.2024,,558537,10,W000000,5,11.3,12.2,61.3,WE20,WE200095,"2,076.00",
,04.11.2024,,558537,10,W000000,6,12.6,7.2,61.3,WE20,WE200095,"2,091.00",
,04.11.2024,,558537,10,W000000,7,12.5,6.6,61.3,WE20,WE200095,"2,074.00",
,04.11.2024,,558537,10,W000000,8,12.6,7.8,61.3,WE20,WE200095,"2,092.00",
,04.11.2024,,558537,10,W000000,9,12.7,8,61.5,WE10,WE100095,"2,078.00",
,04.11.2024,,558541,10,W000000,1,11.3,6.8,61.2,WE20,WE200095,"2,076.00",
,04.11.2024,,558541,10,W000000,2,11.6,11.7,61.2,WE20,WE200095,"1,974.00",
,04.11.2024,,558541,10,W000000,3,12.1,10.4,61.2,WE20,WE200095,"2,063.00",
,04.11.2024,,658535,10,W000000,1,11.1,10.4,61.1,WE20,WE200095,"2,073.00",
,04.11.2024,,658535,10,W000000,10,10.5,14.4,61.3,WE20,WE200095,"1,556.00",
,04.11.2024,,658535,10,W000000,11,12.4,6.6,61.3,WE20,WE200095,"2,061.00",
,04.11.2024,,658535,10,W000000,12,12.6,7.6,61.3,WE20,WE200095,"2,080.00",
,04.11.2024,,658535,10,W000000,2,11.2,10.3,61.1,WE20,WE200095,"2,093.00",
,04.11.2024,,658535,10,W000000,3,11.4,10.1,61.4,WE20,WE200095,"2,078.00",
,04.11.2024,,658535,10,W000000,4,11.2,9.2,61.4,WE20,WE200095,"2,096.00",
,04.11.2024,,658535,10,W000000,5,11.3,10.4,61.4,WE20,WE200095,"2,071.00",
,04.11.2024,,658535,10,W000000,6,11.6,11.2,61.4,WE20,WE200095,"2,077.00",
,04.11.2024,,658535,10,W000000,7,0,0,,,,"2,094.00",
,04.11.2024,,658535,10,W000000,8,0,0,,,,"2,086.00",
,04.11.2024,,658535,10,W000000,9,11.2,10,61.3,WE20,WE200095,"2,063.00",
,04.11.2024,,658539,10,W000000,1,12.4,6,61.2,WE20,WE200095,"2,079.00",
,04.11.2024,,658539,10,W000000,10,11.8,10,61.2,WE20,WE200095,"2,093.00",
,04.11.2024,,658539,10,W000000,11,11.9,7.6,61.1,WE20,WE200095,"2,073.00",
,04.11.2024,,658539,10,W000000,12,12,7.6,61.1,WE20,WE200095,"2,093.00",
,04.11.2024,,658539,10,W000000,13,12.3,6,61.2,WE20,WE200095,"2,072.00",
,04.11.2024,,658539,10,W000000,14,11.5,8.4,61.2,WE20,WE200095,"2,090.00",
,04.11.2024,,658539,10,W000000,15,11.4,8.4,61.2,WE20,WE200095,"2,077.00",
,04.11.2024,,658539,10,W000000,16,11.2,10,61.2,WE20,WE200095,"2,091.00",
,04.11.2024,,658539,10,W000000,17,11.9,7.6,61.1,WE20,WE200095,"2,074.00",
,04.11.2024,,658539,10,W000000,18,11.7,6.4,61.1,WE20,WE200095,"2,093.00",
,04.11.2024,,658539,10,W000000,2,12.2,5.6,61.2,WE20,WE200095,"2,092.00",
,04.11.2024,,658539,10,W000000,3,12.3,7.6,61.1,WE20,WE200095,"2,072.00",
,04.11.2024,,658539,10,W000000,4,11.7,8,61.1,WE20,WE200095,"2,099.00",
,04.11.2024,,658539,10,W000000,5,11.7,6.8,61,WE20,WE200095,"2,076.00",
,04.11.2024,,658539,10,W000000,6,11.7,7.2,61,WE20,WE200095,"2,092.00",
,04.11.2024,,658539,10,W000000,7,11.5,6.4,61.2,WE20,WE200095,"2,093.00",
,04.11.2024,,658539,10,W000000,8,11.4,7.2,61.2,WE20,WE200095,"2,215.00",
,04.11.2024,,658539,10,W000000,9,12.4,6,61.2,WE20,WE200095,"2,074.00",
,04.11.2024,,758596,10,W000000,1,11.3,12.5,60.9,WC10,WC100095,"2,075.00",
,04.11.2024,,758596,10,W000000,2,11.2,10.4,60.9,WC10,WC100095,"2,096.00",
,04.11.2024,,758596,10,W000000,3,11.5,13.8,60.9,WC10,WC100095,"2,081.00",
,04.11.2024,,758596,10,W000000,4,11.6,13.6,60.9,WC10,WC100095,"2,096.00",
,04.11.2024,,758596,10,W000000,5,11.8,13.2,60.9,WC10,WC100095,"1,964.00",
,04.11.2024,,758596,10,W000000,6,11.5,13.3,60.9,WC10,WC100095,"2,083.00",
,04.11.2024,,758596,10,W000000,7,11.7,13.4,60.9,WC10,WC100095,"2,093.00",
,04.11.2024,,858594,10,W000000,10,11.4,12.4,61.4,WE20,WE200095,"2,086.00",
,04.11.2024,,858594,10,W000000,11,11.1,14.6,61.3,WE20,WE200095,"2,084.00",
,04.11.2024,,858594,10,W000000,12,11.4,13.1,61.3,WE20,WE200095,"2,082.00",
,04.11.2024,,858594,10,W000000,13,11.4,14.6,61.4,WE20,WE200095,"2,090.00",
,04.11.2024,,858594,10,W000000,7,10.4,15.2,61.3,WE20,WE200095,"2,107.00",
,04.11.2024,,858594,10,W000000,8,13.2,6.9,61.3,WE20,WE200095,"2,099.00",
,04.11.2024,,858594,10,W000000,9,13,6.4,61.4,WE20,WE200095,"2,113.00",
,05.11.2024,,558541,10,W000000,4,12.4,10.4,61.2,WE20,WE200095,"2,065.00",
,05.11.2024,,558541,10,W000000,5,12.4,10,61.2,WE20,WE200095,"2,089.00",
,05.11.2024,,558541,10,W000000,6,12.4,8.8,61.2,WE20,WE200095,"2,077.00",
,05.11.2024,,558541,10,W000000,7,12.1,9.8,61.2,WE20,WE200095,"2,087.00",
,05.11.2024,,558541,10,W000000,8,12.2,7.8,61.2,WE20,WE200095,"2,077.00",
,05.11.2024,,558541,10,W000000,9,12.5,9.1,61.1,WE20,WE200095,"2,088.00",
,05.11.2024,,758598,10,W000000,1,11.5,12.6,61.1,WE20,WE200095,"1,631.00",
,05.11.2024,,758598,10,W000000,10,10.8,13.6,61,WE20,WE200095,"2,079.00",
,05.11.2024,,758598,10,W000000,11,10.8,14.1,61.2,WE20,WE200095,"2,062.00",
,05.11.2024,,758598,10,W000000,2,11.5,12.6,61.1,WE20,WE200095,"2,076.00",
,05.11.2024,,758598,10,W000000,3,11.3,13.5,61.4,WE20,WE200095,"1,470.00",
,05.11.2024,,758598,10,W000000,4,11.5,13.7,61.4,WE20,WE200095,"2,084.00",
,05.11.2024,,758598,10,W000000,5,11.1,14.3,61.4,WE20,WE200095,"2,067.00",
,05.11.2024,,758598,10,W000000,6,10.9,14.6,61.4,WE20,WE200095,"2,074.00",
,05.11.2024,,758598,10,W000000,7,10.9,14.1,61.2,WE20,WE200095,"2,066.00",
,05.11.2024,,758598,10,W000000,8,10.9,15.8,61.2,WE20,WE200095,"2,082.00",
,05.11.2024,,758598,10,W000000,9,10.9,15.2,61,WE20,WE200095,"2,071.00",
,05.11.2024,,758602,10,W000000,1,10.6,14.4,61.2,WE20,WE200095,"2,051.00",
,05.11.2024,,758602,10,W000000,10,10.9,14,61.2,WE20,WE200095,"2,083.00",
,05.11.2024,,758602,10,W000000,11,10.7,12,61.3,WE20,WE200095,"2,070.00",
,05.11.2024,,758602,10,W000000,12,10.9,12,61.3,WE20,WE200095,"2,091.00",
,05.11.2024,,758602,10,W000000,13,10.7,12.4,61.1,WE20,WE200095,"2,070.00",
,05.11.2024,,758602,10,W000000,14,11.1,10.4,61.1,WE20,WE200095,"2,077.00",
,05.11.2024,,758602,10,W000000,2,11.4,10.8,61.2,WE20,WE200095,"2,103.00",
,05.11.2024,,758602,10,W000000,3,11.4,11.2,61.3,WE20,WE200095,"2,086.00",
,05.11.2024,,758602,10,W000000,4,11.6,10,61.3,WE20,WE200095,"2,096.00",
,05.11.2024,,758602,10,W000000,5,10.9,12.4,61.2,WE20,WE200095,"2,067.00",
,05.11.2024,,758602,10,W000000,6,10.3,12.8,61.2,WE20,WE200095,"2,083.00",
,05.11.2024,,758602,10,W000000,7,10.5,12.4,61.1,WE20,WE200095,"2,064.00",
,05.11.2024,,758602,10,W000000,8,10.7,12,61.1,WE20,WE200095,"2,080.00",
,05.11.2024,,758602,10,W000000,9,10.4,11.2,61.2,WE20,WE200095,"2,064.00",
,05.11.2024,,858600,10,W000000,1,10.9,13.7,61.4,WE20,WE200095,"2,079.00",
,05.11.2024,,858600,10,W000000,10,11.1,17.6,61.2,WE20,WE200095,"2,049.00",
,05.11.2024,,858600,10,W000000,11,10.7,15,61.3,WE20,WE200095,"2,060.00",
,05.11.2024,,858600,10,W000000,2,11,14,61.4,WE20,WE200095,"2,053.00",
,05.11.2024,,858600,10,W000000,3,11.2,15.7,61.4,WE20,WE200095,"2,040.00",
,05.11.2024,,858600,10,W000000,4,11.2,14.5,61.4,WE20,WE200095,"2,062.00",
,05.11.2024,,858600,10,W000000,5,10.3,17.2,61.4,WE20,WE200095,"2,037.00",
,05.11.2024,,858600,10,W000000,6,10.8,14.8,61.4,WE20,WE200095,"2,049.00",
,05.11.2024,,858600,10,W000000,7,10.6,13.7,61.2,WE20,WE200095,"2,056.00",
,05.11.2024,,858600,10,W000000,8,10.6,15.7,61.2,WE20,WE200095,"1,780.00",
,05.11.2024,,858600,10,W000000,9,11,15.4,61.2,WE20,WE200095,"2,062.00",
,05.11.2024,,858604,10,W000000,1,10.4,12.4,61.4,WE20,WE200095,"2,066.00",
,05.11.2024,,858604,10,W000000,10,10.6,17.5,61.4,WE20,WE200095,"1,808.00",
,05.11.2024,,858604,10,W000000,2,10.9,11.2,61.4,WE20,WE200095,"2,076.00",
,05.11.2024,,858604,10,W000000,3,10.4,12.8,61.4,WE20,WE200095,"2,091.00",
,05.11.2024,,858604,10,W000000,4,10.4,12.4,61.4,WE20,WE200095,"2,066.00",
,05.11.2024,,858604,10,W000000,5,10.3,13.6,61.3,WE20,WE200095,"2,083.00",
,05.11.2024,,858604,10,W000000,6,10.9,12.8,61.3,WE20,WE200095,"2,066.00",
,05.11.2024,,858604,10,W000000,7,10.3,12.4,61.4,WE20,WE200095,"2,080.00",
,05.11.2024,,858604,10,W000000,8,11,11.6,61.4,WE20,WE200095,"2,070.00",
,05.11.2024,,858604,10,W000000,9,11,12.4,61.4,WE20,WE200095,"2,080.00",
,06.11.2024,,558543,10,W000000,1,11.9,10.4,61.1,WE20,WE200095,"2,065.00",
,06.11.2024,,558543,10,W000000,2,11.5,10.9,61.1,WE20,WE200095,"2,063.00",
,06.11.2024,,558543,10,W000000,3,11.7,9.5,61.2,WE20,WE200095,"2,063.00",
,06.11.2024,,558543,10,W000000,4,11.4,13.2,61.2,WE20,WE200095,"2,082.00",
,06.11.2024,,558543,10,W000000,5,11.6,9.7,61.2,WE20,WE200095,"2,086.00",
,06.11.2024,,558543,10,W000000,6,11.7,9.9,61.2,WE20,WE200095,"2,068.00",
,06.11.2024,,558543,10,W000000,7,11.4,9.9,61.4,WE20,WE200095,"2,066.00",
,06.11.2024,,558545,10,W000000,1,11.4,10.8,61.2,WE20,WE200095,"2,057.00",
,06.11.2024,,558545,10,W000000,10,10,13.6,61.2,WE20,WE200095,"2,090.00",
,06.11.2024,,558545,10,W000000,11,9.9,13.6,61.3,WE20,WE200095,"2,063.00",
,06.11.2024,,558545,10,W000000,12,10,14,61.3,WE20,WE200095,"2,089.00",
,06.11.2024,,558545,10,W000000,13,10.2,10,61.2,WE20,WE200095,"2,067.00",
,06.11.2024,,558545,10,W000000,14,10,16,61.2,WE20,WE200095,"2,098.00",
,06.11.2024,,558545,10,W000000,15,9.8,12.4,61.2,WE20,WE200095,"2,065.00",
,06.11.2024,,558545,10,W000000,16,10,15.2,61.2,WE20,WE200095,"2,093.00",
,06.11.2024,,558545,10,W000000,17,9.7,12.8,61.1,WE20,WE200095,"2,056.00",
,06.11.2024,,558545,10,W000000,18,9.6,17.2,61.1,WE20,WE200095,"2,087.00",
,06.11.2024,,558545,10,W000000,2,11.6,10.4,61.2,WE20,WE200095,"1,832.00",
,06.11.2024,,558545,10,W000000,3,10.4,14.4,61.1,WE20,WE200095,"1,800.00",
,06.11.2024,,558545,10,W000000,4,9.6,17.6,61.1,WE20,WE200095,"1,495.00",
,06.11.2024,,558545,10,W000000,5,10.7,12.4,61.2,WE20,WE200095,"2,069.00",
,06.11.2024,,558545,10,W000000,6,10.8,10,61.2,WE20,WE200095,"2,089.00",
,06.11.2024,,558545,10,W000000,7,10.4,12,61.2,WE20,WE200095,"2,053.00",
,06.11.2024,,558545,10,W000000,8,10.3,12.8,61.2,WE20,WE200095,"2,084.00",
,06.11.2024,,558545,10,W000000,9,10.1,12,61.2,WE20,WE200095,"2,060.00",
